p1,p2,p3,p4,q1,q2,q3,q4
1.197072029,0.57183367,1.496221662,0.482572615,8.880001068,10.58000088,3.970000267,24.1000042
1.708888888,0.471226007,0.650943398,0.395744681,4.499999523,11.98999882,2.119999647,11.74999905
1.004020095,0.328575969,0.983539104,0.434541672,29.85000229,31.53000259,12.15000057,86.62001038
1.481238484,0.567970216,1.118072271,0.65289259,38.11000824,37.59000778,8.300002098,15.7300024
2.327786922,0.711442769,1.385620952,0.423802614,6.009999275,4.019999504,1.529999852,6.889999866
1.836250067,0.431314617,1.228868723,0.507260442,24,40.61999893,7.690000057,30.98999596
1.063529491,0.288389504,0.874105871,0.325435549,17.00000191,21.36000252,6.990000248,14.35000134
1.71361506,0.800000012,1.979729772,0.573093235,2.130000114,2.200000048,1.480000019,9.440000534
2.773218155,0.694864094,1.466992736,0.522189319,4.630000591,13.24000168,4.090000629,13.52000237
2.234361172,0.648385704,2.174129248,0.839432418,11.34999943,22.6099968,2.009999752,13.38999844
1.111292958,0.446408838,1.081081152,0.458817303,6.109999657,27.14999771,3.329999685,18.93999672
2.226116896,0.627077579,1.574468136,0.711192548,14.5500021,28.88000488,3.760000467,30.02000237
1.83105588,0.512777805,1.058375597,0.608380735,8.050000191,18,3.939999819,19.32999992
1.429090977,0.389726669,1.992647052,0.24585636,5.500000477,21.22000122,1.360000134,7.240000725
1.496714115,0.438845158,1.415662646,0.347547978,18.25999832,19.04999733,3.319999933,28.13999939
1.321022749,0.640326977,1.631578922,0.594017088,3.520000219,3.670000315,0.380000025,7.020000458
0.805851042,0.608949423,0.481946617,0.290909082,18.79999733,20.55999756,6.369998932,36.29999542
1.501923084,0.462776661,0.879858673,0.444755226,5.199999332,19.87999725,2.829999685,21.44999695
1.891013384,0.710371792,1.625,0.457332224,5.229999065,20.43999863,1.279999852,12.06999874
0.776315808,0.724569619,0.898876429,0.391891897,12.15999985,6.390000343,2.670000076,22.94000053
2.400000095,0.496023118,1.736686349,0.490028471,9.150000572,13.83000183,3.380000353,14.04000092
1.755986333,0.612696171,0.836559117,0.473721594,8.770001411,14.02000237,4.650000572,14.08000183
1.582417607,0.41341418,1,0.930303037,8.190000534,26.3900013,0.600000083,3.300000429
1.431372523,0.554511249,1.652438998,0.261158586,1.019999862,10.63999939,1.639999866,10.52999973
1.577834725,0.269769371,1.41125536,0.843071818,15.61000156,24.27999878,2.310000181,17.96999931
1.329359174,0.357774973,0.796536803,0.737404585,13.42000198,15.8200016,2.310000181,13.10000229
1.257142901,0.810073435,2.703124762,0.894230723,3.500000477,9.530000687,0.640000045,6.240000725
4.337121487,0.470510274,1.858247399,0.621546984,10.56000042,30.18000221,3.880000591,28.96000099
1.971428514,0.333182842,0.217977524,0.469184905,6.300000191,22.14999962,8.899999619,20.11999893
1.616314173,0.492315859,0.96788013,0.408450693,3.309999943,18.87000084,4.670000076,19.17000008
1.878712893,0.890277803,2.125748634,0.342592597,4.039999962,7.199999809,5.009999752,27.00000191
1.093690276,0.507116735,1.652760744,0.44804889,5.229999542,24.59000015,8.149999619,21.27000046
0.587786257,0.439619511,1.341463447,0.452901989,9.17000103,24.18000221,2.050000191,10.51000118
2.267463684,0.546983778,1.567873359,0.622827828,15.8900032,17.24000359,4.42000103,25.32000542
1.406952977,0.452429146,0.448648661,0.646387815,4.890000343,9.880001068,1.850000024,2.630000353
1.111260056,0.470989764,0.778443098,0.516260147,7.460000992,8.790000916,1.670000076,12.30000019
1.8125,0.490297526,1.704301119,0.854679823,4.320000172,7.730000019,1.859999776,4.059999943
1.035996556,0.53638494,0.620614052,0.63006103,34.16999817,17.03999901,9.119998932,18.02999687
1.338681459,0.481254786,0.701754391,0.341394037,34.27999878,13.06999969,4.559999943,14.05999947
2.184100389,0.480863601,1.326530576,0.515509605,7.170000076,10.18999958,0.980000019,20.30999947
0.844692707,0.27966103,0.643564343,0.298634827,8.950000763,4.720000267,1.01000011,17.58000183
1.511688352,0.418157727,1.205673814,0.374017805,11.55000019,30.18000031,2.819999933,38.18000031
1.461538434,0.518710434,1.99333334,0.367305517,10.1400013,17.37000275,1.500000119,44.35000229
1.501742125,0.367720455,1.403846145,0.23158592,2.869999647,24.0399971,1.559999943,30.13999939
2.519841194,0.738793373,1.458149791,0.753623188,5.040000439,29.67000198,2.270000219,15.18000126
1.826972008,0.801731586,1.668604732,0.361296952,7.860000134,11.55000114,1.720000029,19.43000031
1.600694418,0.429503918,0.83141762,0.566705108,8.63999939,22.97999763,5.219999313,26.00999451
1.322115421,0.313921988,2.60744977,0.624255061,16.63999939,36.91999817,3.490000248,33.55999756
0.910876155,0.588057458,2.333333254,1.269196868,13.24000072,13.22999954,1.860000014,11.32999992
1.146165013,0.967184782,2.181556225,0.474789888,6.909999371,5.789999962,3.46999979,2.379999876
1.80227387,0.569457233,3.29629612,0.600304544,20.22999763,21.73999977,2.160000086,26.27000046
1.065217376,0.714791834,1.12311554,0.335144937,4.599999905,11.28999996,3.980000019,22.07999992
1.388438106,0.537043512,0.777777791,0.50025332,9.860001564,28.75000381,8.190001488,39.48000336
1.280373812,0.594328463,1.745810032,0.634381056,11.77000141,25.3900032,3.580000877,31.18000603
1.358539701,0.600164235,0.657142878,0.559044659,15.3399992,12.17999935,6.299999714,22.6099987
1.737931013,0.462657332,1.135399699,0.519937456,20.30000496,35.75001144,6.130002022,51.16001511
1.146385312,0.338764995,0.589618027,0.612254679,22.26999855,23.31999779,10.20999908,20.88999939
2.406517982,0.457125604,2.430303097,0.432624102,5.830000401,16.55999947,1.649999976,9.870000839
2.791666746,0.476446062,1.095744729,0.565084219,2.879999876,16.76999855,0.939999878,6.529999256
1.028305292,0.460138112,1.12311554,0.560490012,27.91000366,15.93000126,3.980000257,13.06000137
2.383635044,0.464336663,2.690140963,0.296450943,14.9100008,42.06000137,0.709999979,9.579999924
2.149129391,0.44802171,1.175000072,0.678657055,13.21000099,25.78000069,1.600000024,12.51000023
2.858461618,0.596509814,1.280769229,0.278008282,6.5,18.90999985,2.599999905,9.640000343
1.647407413,0.779816508,2.282608747,0.619360924,6.750000477,1.090000033,0.919999957,10.63999939
1.103414178,0.39289239,2.080779791,0.732659638,20.20999527,30.38999367,3.589999437,21.76999474
1.422127724,0.922683716,2.153310061,0.615017056,11.74999809,15.64999866,5.739999294,43.94999695
1.895150661,0.419149578,2.791540861,0.551757276,7.630000114,34.56999969,3.309999943,52.06999969
1.22815609,0.358081579,0.77799499,0.550122976,59.17000961,117.1800156,35.810009,69.13001251
2.251101255,0.76584506,0.699999988,1.137313485,6.809999943,11.35999966,4.699999332,20.10000038
1.850828767,0.580848396,1.814126372,0.515206814,7.240000248,23.81000137,2.690000296,16.44000244
1.147625208,0.468585134,0.462068945,0.460000008,7.790000439,20.85000229,1.450000167,14.00000095
1.62863791,0.51126653,1.528089881,0.346828997,8.590000153,12.87000084,3.559999704,35.31999969
2.46305418,0.449714303,1.285714269,0.658035696,6.090000629,17.50000191,4.340000629,33.60000229
1.371730685,0.486303955,1.677333355,0.230847895,17.9699955,26.6499939,3.749999046,107.559967
1.317894697,0.542727768,2.076923132,0.581003129,4.75,17.67000008,1.559999943,22.52999878
1.837866187,0.849999964,3.098461628,0.271003276,9.56000042,7.599999905,3.25,49.0399971
1.770242929,0.640619516,1.201372981,0.854351699,9.880000114,28.41000175,4.369999886,33.77999878
1.668772578,0.367642701,0.956743002,0.562663674,22.16000366,33.810009,3.930000782,26.73000526
2.420765162,0.585214019,1.389743567,0.611047149,9.150000572,12.85000134,1.950000167,17.38000298
1.276252031,0.761165023,2.965116262,0.518758118,6.190000057,5.150000095,2.579999924,15.46000004
2.027083397,0.558926046,1.292592645,0.820607841,9.600000381,28.68000031,2.699999809,13.48999977
3.13538456,0.909319878,3.133333206,0.609308839,6.5,23.81999969,0.150000006,7.090000153
1.408959508,0.461052626,0.922580659,0.479228467,6.92000103,9.500000954,1.550000072,6.740001202
2.476950407,0.628053606,2.273381472,0.486833662,5.639999866,12.68999958,1.389999986,15.56999969
1.221459508,0.503692746,1.042099833,0.648308635,39.32999802,33.84999847,19.23999786,35.77000046
2.259259224,1.50622952,2.308755875,0.752203226,2.159999847,15.24999905,2.169999599,19.29000092
1.567539215,0.661417305,2.6147542,0.435510904,9.550000191,6.350000381,1.220000029,11.94000053
1.389408112,0.428846151,1.093525171,0.44430086,9.629999161,20.79999733,4.169999599,38.68999481
2.435100555,0.367286682,2.083601236,0.441758662,21.87999535,33.8699913,3.109999657,52.53999329
0.928260863,0.746710539,1.227272749,0.653116524,4.600000858,3.040000439,1.980000257,7.380001068
2.323224306,0.6875934,0.84318769,0.935233176,12.52999973,20.06999969,7.779999733,19.29999924
1.004297972,0.444444448,0.947619021,0.505997837,6.980000496,21.33000183,2.100000143,9.17000103
1.775155306,0.796156466,1.655172348,0.352172673,16.09999847,14.56999874,2.029999733,35.20999527
1.471931458,0.789923966,1.501577377,1.442244291,10.51000023,21.04000092,3.170000076,3.029999971
1.821576834,0.57947433,2.372262716,0.933090925,2.410000086,15.97999954,1.370000005,13.75
1.584760785,0.417250276,1.122661114,0.354801327,33.85999298,27.12999535,4.809998989,60.39999008
3.008421183,0.829512894,1.47727263,0.25368917,9.5,13.96000004,4.840000629,31.85000038
1.333333373,0.452988446,1.467091351,0.285270482,22.1099968,28.60999489,0,54.71998978
2.41323781,0.709772229,1.179310322,0.518218637,5.589999676,13.6099987,1.449999809,2.470000029
0.981942236,0.197998375,1.794466376,0.516467929,24.9200058,36.97000504,7.590001583,35.22000122
1.469268322,0.605224967,1.843373537,0.868547797,10.24999905,13.77999878,2.489999771,14.52999878
1.889999986,0.342158854,2.109489202,2.569444418,2,4.909999847,1.370000005,0.720000029
2.273415327,0.646665096,1.638418078,0.571837425,21.13999748,43.32999802,5.309999466,34.93999481
2.88549614,0.604477584,1.696760137,0.514360309,1.310000062,1.340000153,0,11.49000168
2.388321161,0.631662667,0.358974338,0.747208118,6.850000381,12.56999969,3.900000095,9.850000381
1.593740821,0.349748731,0.980815351,0.457989305,33.86999893,19.89999771,4.169999599,41.17999649
2.391687632,0.653734267,1.200647235,0.47443077,15.88000202,41.24000549,3.090000153,26.79000282
2.743589878,0.722147048,2.343115091,0.620409906,5.849999905,22.16999817,4.430000305,23.42000008
1.346507311,0.851744175,2.486301184,0.673215151,10.87999916,6.879999638,1.459999919,20.86999702
1.299565911,0.411881179,0.53633213,0.286208093,20.72999763,15.14999771,2.889999866,28.92999649
1.382130623,0.730317295,0.738317788,0.569566905,43.65000153,17.02000046,4.279999733,26.09000015
1.607305884,0.763293326,1.038194418,1.078022003,8.760000229,5.829999924,2.879999876,9.099999428
0.755286992,0.46135968,0.371428579,0.419481158,3.309999943,17.20999908,4.550000191,20.43000031
1.503581643,0.348900169,0.68283093,0.316133738,13.96000099,29.55000496,7.630001068,13.76000023
1.591405153,0.553212166,1.756684542,0.559437573,14.65999889,30.81999779,3.739999771,23.46999741
1.517555237,0.785263181,1.739837408,0.201856136,7.690000057,4.75,1.230000019,8.620000839
1.646486521,0.556792021,1.526479721,0.27253446,18.5,26.05999947,3.210000277,66.01000214
2.972019434,0.782771528,1.424615383,0.686008871,8.220000267,37.38000107,3.25,33.95000076
1.166509867,0.454642862,1.408284068,0.504155159,10.62999916,27.99999809,5.069999695,14.43999863
1.655321479,0.432892263,1.169303775,0.351838768,18.51000214,37.03000259,6.320001125,56.56000519
1.418668747,0.382327199,1.47148245,0.212631583,25.3900013,22.86000061,0,4.75
1.288214087,0.403385878,1.026540279,0.673581839,38.86000443,34.26000214,10.55000114,61.70001221
1.708274841,0.582383394,1.364896059,0.578725517,35.64999771,67.54999542,4.329999447,40.32999802
1.955307245,0.376875758,1.638636351,0.472287297,19.69000244,40.65000534,4.400000572,25.62000275
1.344282269,0.522050023,2.512500048,0.78232187,8.220001221,8.390001297,0.800000072,7.580000401
1.669104218,0.601218998,0.401188701,0.616700232,5.470000744,22.97000313,6.730000496,9.940000534
2.053693056,1.498442411,0.657186747,0.739242136,38.18000412,12.84000111,26.02000237,31.1400032
2.009925604,0.399930865,2.308823586,0.476190478,12.09000015,28.93000031,2.720000029,31.92000198
1.828173399,0.476474106,1.547945261,1.040408373,12.91999817,16.78999519,3.649999142,23.50999641
1.569565296,0.597903192,1.546218514,0.316268116,9.199999809,32.43000031,3.569999933,29.69000053
2.412959337,0.557104528,2.41772151,0.533652067,10.33999825,18.6499958,2.369999647,27.18999481
2.290870428,0.513882935,0.70119524,0.64520067,14.13000011,46.81999969,7.529999733,65.52999878
1.825225234,0.452217132,2.295977116,0.73385942,22.19999695,26.15999413,3.479999304,27.87999344
1.616250634,0.646853149,0.701689541,0.726708114,20.43000031,22.87999916,18.94000053,17.70999908
1.465000033,0.577477455,2.341463327,0.406356424,8,33.29999924,2.049999952,26.43000031
2.099354744,0.705583751,2.448484898,0.397988915,7.750000477,9.849999428,1.649999857,68.62000275
1.377777815,0.332080185,0.566844881,0.276883692,9.899999619,31.92000008,1.870000124,27.34000015
1.723597407,0.353946567,0.661341846,0.533214152,12.11999989,32.18000031,3.130000114,33.56999969
3.733067751,0.737240076,1.487012982,1.049999952,2.510000229,10.58000088,1.540000081,2.800000191
2.995391607,0.585675418,1.992518663,0.440033793,6.509999752,22.05999947,4.009999752,23.6799984
1.437692642,0.368749976,0.901694953,0.266993701,22.7100029,6.400000572,5.900000095,28.54000473
0.929982066,0.686518908,1.810810804,0.82512486,5.569999695,21.65999985,3.329999924,14.01000023
1.838612437,0.662641525,2.083870888,0.385396808,6.630000591,13.25000095,1.550000072,15.75000095
1.485854864,0.548581541,2.604395628,0.534272671,16.26000023,28.20000076,4.550000191,26.26000023
1.682882905,0.428710938,1.062394619,0.334163159,16.64999962,30.71999931,5.929999828,52.22000122
1.84236455,0.690931499,1.015503883,1.237154126,10.14999962,16.21000099,1.289999962,5.059999943
1.633495092,0.743926167,2.308970213,0.605577707,8.239998817,20.57999611,3.009999514,27.6099968
0.860294104,0.539106131,0.285714298,0.960784256,5.440000534,14.32000065,0.280000031,0.51000005
0.854712665,0.3347826,0.855305433,0.445955068,21.75,23,15.55000019,89
1.356687903,0.458211154,0.429050297,0.334365338,7.850000381,13.6400013,8.950000763,16.15000153
0.9565714,0.771844685,0.557213962,0.457708061,8.750000954,10.30000114,10.05000114,29.32000351
1.376000047,1.200000048,1.978723407,0.226666674,6.249999523,1.249999881,0.469999969,5.249999523
2.063704967,0.426605523,1.135211349,0.540336907,11.93000126,15.26000023,3.550000191,22.55999947
1.207612395,0.933014393,1.649999976,0.375742137,2.889999866,6.269999504,0.600000024,11.78999996
0.993157864,0.261971831,0.338666677,0.60506469,19,17.75,15,18.55999947
1.532386899,0.553954601,1.71159029,0.597889006,33.80999756,32.61999512,3.709999561,29.36999321
1.987012982,0.787476838,1.543378949,0.650519013,3.080000162,32.4200058,2.190000057,31.79000282
0.58294934,0.480791599,0.615571797,0.496393442,8.680001259,17.18000221,4.11000061,15.25000095
1.632941127,0.872023821,1.816666603,1.763157845,8.5,10.08000088,0.600000083,0.380000025
1.520174503,1.004991651,1.354243517,0.547132194,9.170000076,12.0199995,2.710000038,20.04999924
1.494809747,0.389198601,1.039443135,0.62412852,8.670000076,28.69999886,4.309999466,32.98999405
1.639626145,0.424788147,1.61598742,0.438251019,26.75000572,18.88000298,6.380001545,29.96000481
2.975999832,0.730322599,2.120689631,0.576822937,7.500000954,7.750000954,1.160000205,7.680000305
1.806985259,0.377713472,1.19305861,0.671724617,16.3200016,20.73000336,4.610001087,27.02000427
1.872235894,0.789566219,1.655882359,0.70897615,8.13999939,17.05999756,3.399999857,14.25999928
1.609947681,0.792976737,2.220055819,0.61371839,7.639999866,24.48999977,3.590000153,16.62000084
1.597470284,0.419594884,1.076315761,0.493377477,13.44000053,24.19000244,3.800000191,30.20000458
1.08214283,0.370967746,3.095959425,0.503537238,11.19999981,19.84000015,1.980000019,24.03000069
1.062769175,0.350016803,0.698039234,0.256996274,16.25,29.77000046,2.549999952,42.87999725
4.054140091,0.951781988,2.740740776,0.478618443,3.140000343,4.770000458,0.540000081,6.080000401
1.863456488,0.696587741,1.958677769,0.584905624,30.3200016,32.53000259,3.630000353,25.97000313
1.322475553,0.404197067,0.717777789,0.465211451,12.28000069,21.92000198,4.500000477,21.99000168
1.186788201,0.490800381,1.577235818,0.873589158,4.389999866,21.73999977,2.460000038,13.28999996
1.554195762,0.586883664,1.631921768,0.669766068,11.44000149,20.8900013,3.070000648,33.34000397
1.875,0.329525709,0.984429061,0.410282612,2.71999979,40.26999664,5.779999733,29.36999893
1.295302033,0.29470405,2.142857075,0.950852573,4.46999979,16.04999924,1.189999938,9.970000267
1.619521856,0.55030185,1.640138388,0.568438709,15.06000042,9.93999958,2.890000105,23.88999939
2.012807846,0.472884148,0.75,0.724087596,20.29999733,48.67999649,5.479999542,47.94999695
2.86313343,0.631033242,3.349999905,1.096711755,17.16999817,27.96999741,1.199999928,10.3399992
1.042693496,0.476490676,1.042009115,0.681064069,28.80999947,38.06999969,10.94999981,34.95999908
1.757330656,0.470524013,0.880101979,0.609919548,9.88999939,18.31999969,3.920000076,7.460000038
1.31175065,0.496874064,2.067796469,0.37871927,8.339999199,33.58999634,3.539999723,30.91999817
1.657627106,0.405821502,0.399551064,0.467526257,14.75000191,41.57000351,17.8200016,62.82000732
1.508993983,0.65661943,1.545454502,0.960435212,15.01000214,16.92000198,1.76000011,10.11000156
1.907838106,1.023333311,2.417525768,0.460867584,11.61000252,3.000000715,3.88000083,43.57001114
1.413133383,0.539353549,1.103448272,0.490355939,38.68000793,40.53000641,18.56000328,50.29001236
1.769696951,0.597504616,2.331645489,0.561344564,16.5,21.63999939,3.949999809,23.79999924
1.317694426,0.267882854,0.351242244,0.812462211,29.84000587,41.66000748,32.20000458,16.53000259
2.209854126,0.597894728,1.710084081,0.610723853,5.480000496,4.750000477,2.380000114,18.65000153
1.016759753,0.374485612,2.058139324,0.947933912,8.949999809,12.14999866,1.719999909,12.09999943
1.962365627,0.725689411,1.766666651,0.83895129,13.02000141,6.890000343,2.100000143,8.010001183
1.245070457,0.484745771,1.862385273,0.624545455,21.30000114,26.55000114,4.36000061,33.00000381
1.301449299,0.455817372,1.591216207,1.084810138,10.35000038,13.57999992,2.960000038,7.899999619
2.187687635,0.458672076,1.780979872,0.416958392,13.32000065,14.76000023,3.470000029,25.70999908
1.436866999,0.561079025,1.948051929,0.627692282,14.81000233,25.95000648,4.620000839,32.50000763
1.75,0.668179214,1.7591362,0.393632412,6.679999828,35.25999832,6.019999504,41.45999908
0.955413997,0.359497935,2.485648632,0.597472131,53.38001251,53.38001251,8.710002899,67.25001526
1.683809519,0.358861268,2.615384817,0.169534415,5.25,24.94000053,0.129999995,19.76000023
2.067988634,0.718215644,1.952153087,0.824184597,3.529999971,13.44999981,2.089999914,12.56999969
1.671834588,0.710112333,1.824034333,0.463538706,3.870000124,17.80000114,2.329999924,17.69000053
1.510769248,0.423324168,2.029739618,0.277924359,13,21.78000069,2.690000057,56.85000229
2.308681726,0.527497172,2.461538315,0.848966599,3.110000134,8.909999847,0.650000036,6.289999962
1.988853455,0.746179044,1.185840726,0.339442223,6.279999733,18.31999779,1.129999876,12.55000019
2.153005362,0.560351372,0.834331334,0.558184564,12.80999756,66.02998352,5.009999275,46.48999786
2.43730402,0.837878764,2.683333158,0.660042942,6.380001545,39.6000061,1.200000286,18.62000465
2.091288805,0.685648799,2.053177595,0.468283057,16.75999832,56.71999359,7.709999084,35.46999741
1.875457883,0.418499708,1.314049602,0.639335454,8.18999958,17.72999954,2.420000076,18.65999985
3.136117458,0.708304882,1.641790986,0.376242489,12.93000031,43.95000076,5.360000134,81.48999786
0.923749983,0.3955414,0.509331286,0.367732018,23.99999809,31.39999771,12.85999966,25.96999741
1.87710309,0.672838211,1.872340441,0.288202435,27.33999634,47.52999115,3.289999485,60.85998917
1.792763114,0.342634648,1.580645204,0.506550193,3.0400002,15.41000175,1.240000129,11.45000172
1.575929999,0.556140363,1.252336502,0.502954185,22.85000038,68.40000916,3.210000277,54.16000366
1.528795838,0.418604672,1.210355997,0.447087586,5.730000019,4.300000191,3.090000153,44.97999954
2.516759872,0.379487187,1.603658557,0.770106554,3.579999924,9.75,1.639999986,27.22999954
1.992258072,0.621798098,1.57995224,0.607674479,7.75,19.90999985,4.190000057,30.23000145
1.40263164,0.610897899,1.497757912,0.434232116,15.20000362,52.12001038,8.92000103,42.65000916
1.709260225,0.480998933,1.587765932,0.422172815,19.33000374,27.63000488,11.28000259,31.48000526
1.229906559,0.529567838,1.418867946,0.39649415,5.349999428,26.37999916,2.649999857,11.9800005
1.441379309,0.644779205,2.90199995,0.515876651,7.25,77.66999817,5,108.6500015
2.7514925,0.811199427,1.497881293,1.111985207,13.40000153,26.43000412,4.720001221,21.61000252
7.081999779,0.769850433,1.781350493,0.40969345,5.000000477,17.38000298,6.220001221,24.1400013
2.057861567,0.504619272,1.3125,1.021372318,7.949999809,0,3.839999914,17.78000069
1.157400727,0.387899041,0.610455334,0.350888729,27.69999886,26.93999863,5.929999352,45.56999588
2.199079275,0.510874569,2.135951757,0.562838554,8.690000534,21.61000252,3.310000181,18.4600029
0.947686076,0.578161478,1.644776225,0.323575288,4.970000744,21.43000221,6.700000286,83.35001373
1.172932267,0.487876803,1.244343877,0.394491434,2.660000324,30.52000237,2.210000038,46.11000443
4.104575157,0.73333329,3.95121932,0.608187139,4.590000153,0.150000006,0.409999996,3.420000076
1.415584445,0.657425761,2.458333254,0.432204992,21.56000328,25.25000381,4.320001125,53.47001266
2.223502398,0.658105969,3.49456501,0.712343097,4.339999676,18.68999863,1.839999795,9.559999466
1.612668753,0.374505162,1.517857194,0.631578922,9.629999161,12.62999916,1.679999828,0.189999983
1.383077502,0.330932885,0.572784841,0.476396412,28.00999451,30.54999352,6.319998264,27.74999428
1.830827117,0.488000005,0.86243391,0.456647366,2.660000086,11.25000095,1.890000105,6.920000553
1.80663228,0.474505335,1.01637423,0.391089112,23.22000313,26.28000259,8.550001144,36.36000443
1.718726277,0.51624465,1.376175523,0.899697065,13.18999958,44.62999725,6.379999638,29.70999718
1.567693233,0.530562341,1.188571453,0.795309186,17.21000099,4.090000629,1.750000238,9.380001068
1.479345322,0.533148229,0.627659559,0.16625917,12.83000183,28.81000328,3.760000467,8.180000305
1.575596809,0.590702116,1.016509414,0.535901368,7.539999962,41.72999954,4.240000248,32.45000076
1.03756094,0.369344413,1.138888836,0.224156693,20.49999619,10.82999897,5.759999752,18.37999916
1.08398819,0.593233705,1.185714245,0.44548288,20.36000061,12.71000004,2.100000143,64.19999695
2.146153927,0.623960078,1.49032259,0.655391097,1.300000072,30.05000305,3.10000062,9.460000992
2.641878605,0.6342296,1.105263114,0.35135138,5.110000134,23.43000031,0.380000025,10.72999954
2.345794439,0.815746725,4.036363602,1.36702466,9.630001068,24.6400013,1.650000215,31.66000366
1.215435624,0.564378917,0.828828812,0.381386846,21.12000084,17.62999916,2.220000029,5.480000019
1.429782033,0.577186286,1.885593176,0.552201271,8.259999275,26.29999924,2.359999895,31.79999733
2.434075356,0.873196304,1.168557525,0.882066607,11.6799984,45.73999405,6.169999123,26.70999718
1.758259058,0.71463418,1.446254015,0.384333134,19.07000351,20.50000381,6.140001297,54.51001358
1.629491925,0.403397024,1.769565225,0.354112089,8.069998741,18.83999825,2.299999952,19.09000015
1.291208744,0.212852597,0.625619531,0.487422734,36.40000534,100.6800156,26.23000145,93.82001495
0.902711868,0.558578312,0.423959225,0.599478185,29.50000381,22.79000092,11.77000237,15.33000183
1.436781645,0.673276663,0.479999989,0.794620991,2.610000134,10.59000111,2.250000238,4.090000629
1.599685192,0.543065131,0.941056907,0.516288519,19.06000328,24.73000526,4.92000103,34.3800087
1.204933643,0.642117381,1.612057686,0.616348743,15.80999851,26.06999588,7.629999161,36.69999695
1.903069496,0.347315431,2.365079403,0.445112437,12.38000202,35.76000214,5.670000553,44.91000366
1.132974625,0.380498528,0.423728794,0.982051253,13.01000023,13.64000034,5.900000095,3.900000095
1.377284527,0.461481214,1.680738807,0.383997113,7.659999847,26.86999893,3.789999962,27.37000084
2.36236167,0.807453454,2.103379726,0.405856431,13.55000114,17.71000099,5.030001163,31.76000404
2.098070621,0.771498799,2.085469961,0.418181807,12.44000149,12.21000099,2.340000153,14.85000134
2.287234068,0.636585355,2.307692289,0.506584048,1.880000114,4.099999905,0.390000015,12.90999985
1.908136487,0.702479362,1.199999928,0.439843744,7.619999409,10.89000034,0.849999964,12.79999924
1.350910902,0.560431123,1.047999978,0.769682944,20.86000061,25.97999954,3.75,47.63000107
1.799301982,0.60085839,1.347389579,0.629538,17.18999863,13.97999763,4.979999542,12.11999798
1.481366515,0.602391601,0.27868852,0.874015749,3.220000267,6.690001011,0.610000074,1.2700001
4.852564335,0.951409161,4.383211613,0.718872368,4.679999828,10.28999996,2.74000001,12.77000046
1.40209794,0.689822257,0.623376608,0.236767933,8.57999897,6.18999958,0.769999921,31.92999649
1.85535717,0.826693237,1.892857075,0.508538902,5.600000381,5.019999981,1.680000067,5.269999981
2.004846573,0.841498554,1.156164408,0.540220857,6.190000057,10.40999889,3.650000334,12.67999935
0.46488291,0.379918605,1.776041627,1.178841233,2.990000248,7.370000362,1.920000076,3.970000267
1.318501234,0.522354722,1.642857075,0.622680426,8.539999962,13.42000008,1.959999919,4.849999905
1.900552511,0.538848937,1.823740959,0.555145383,14.48000145,13.90000057,2.78000021,21.67000198
1.209482312,0.460822344,0.482758641,1.088888884,20.67000008,12.89000034,1.450000048,0.899999976
1.15129292,0.419691682,0.66583699,0.370397389,25.91000748,60.33001709,16.07000351,82.29001617
1.125307083,0.503768146,1.868686914,0.604651153,8.140000343,17.25,0.99000001,14.61999989
2.681718111,0.693869114,2.036585331,0.735695958,9.079999924,24.13999939,1.639999986,23.42000008
1.331304669,0.595256031,1.405660391,0.795483351,26.29000664,26.56000519,8.480002403,47.38001251
1.509018064,0.787719309,1.356756687,0.664022684,14.97000027,17.10000038,3.700000048,17.64999962
2.039375544,0.328420788,1.960919619,0.54071933,28.18999481,78.70999146,4.349999428,24.18999672
2.917170048,0.778761089,1.264864802,0.475957602,11.5899992,13.55999756,1.849999785,36.80999756
1.677805305,0.566470444,0.635391951,0.533588111,24.24000168,147.8100128,16.84000206,68.03000641
1.799148917,0.475862056,2.506024122,0.368916154,11.75,20.29999924,2.49000001,24.44999886
1.358386755,0.432373196,1.44587636,0.648450255,21.82000542,31.94000626,3.88000083,24.52000618
1.655807376,0.604638636,1.292452812,0.459537596,7.06000042,18.54000092,3.180000067,10.38000107
1.365724325,0.566922426,0.624460459,0.381220669,11.31999779,11.72999859,6.949999332,21.29999733
2.335025311,0.497622818,0.88085109,0.790262163,7.880000114,18.93000031,2.349999905,2.670000315
2.186805964,0.507262886,2.06735754,0.452817827,15.31000042,35.11000061,1.930000067,30.52000046
1.201917648,0.342039794,2.128888845,0.321560353,17.72999954,16.08000183,4.500000477,18.97000122
1.964656949,0.338753372,1.605882406,0.562906086,4.809999466,11.06999874,1.699999928,16.9299984
1.899547458,0.633067429,3.460000038,0.857251942,11.05000114,13.79000187,0.50000006,13.10000038
0.796344638,0.59829694,1.568181753,0.758456647,11.48999882,27.00999832,3.519999743,18.91999817
1.100323677,0.246692881,0.347905278,0.506101072,12.35999966,27.97000122,5.490000248,17.2100029
2.33842802,0.426778227,1.131123519,0.365448505,4.579999924,2.389999866,0,9.029999733
1.137963176,0.851147532,0.785852075,1.134453773,42.90999603,15.24999714,15.54999733,30.93999481
1.265116215,0.304709136,1.722433448,0.468645781,12.89999962,25.27000046,2.629999876,29.97999954
1.429775238,0.468438536,2.617646933,1.564207673,10.68000126,15.0500021,0.340000033,7.320000172
