,salesprice,calcacres,ENGMeanScaleScore15,median_income,age,totbath,rmtot,rmbed,fixtot,fixhalf,fixaddl,fourthquart,pct_renter_occupied,pct_above_f,pct_below_f,MATHMeanScaleScore15,pct_HSdiploma,log_median_income,sqft,lon,plon,lat,plat,pct_white,pct_black,pct_collegeDegree,median_house_value,HHsize,tract_cover,total_crime_house
2919,36000,0.2849,462.518018,28698,10,2.5,7,4,10,1,2,0,76.45211931,0,1,463.3087558,83.72530574,10.26458271,2025,-84.46516964,0,33.76900296,0,7.254237288,92.06779661,25.11759172,75000,2.1700001,23.72222306,0.279245283
2920,75000,0.2066,462.518018,35032,66,1,5,3,5,0,2,0,38.18181818,1,0,463.3087558,84.94382022,10.46401721,1075,-84.44933291,0,33.75717456,0,1.314553991,97.9342723,24.49438202,60700,2.29,27.30828428,0.130247578
2921,35000,1.2075,462.518018,35032,81,2,8,3,10,0,4,0,38.18181818,0,1,463.3087558,84.94382022,10.46401721,1024,-84.44512993,0,33.7560269,0,1.314553991,97.9342723,24.49438202,60700,2.29,27.30828428,0.130247578
2922,37000,0.2066,462.518018,35032,67,1,5,2,5,0,2,0,38.18181818,0,1,463.3087558,84.94382022,10.46401721,839,-84.44833993,0,33.7594907,0,1.314553991,97.9342723,24.49438202,60700,2.29,27.30828428,0.130247578
2923,63000,0.2039,462.518018,35032,61,1,6,3,5,0,2,0,38.18181818,0,0,463.3087558,84.94382022,10.46401721,1372,-84.44636056,0,33.75818042,0,1.314553991,97.9342723,24.49438202,60700,2.29,27.30828428,0.130247578
2924,48500,0.7126,462.518018,35032,91,2,7,3,10,0,4,1,38.18181818,0,1,463.3087558,84.94382022,10.46401721,2185,-84.4415751,0,33.76210009,0,1.314553991,97.9342723,24.49438202,60700,2.29,27.30828428,0.130247578
2925,27000,0.2066,462.518018,35032,67,1,5,3,5,0,2,1,38.18181818,0,1,463.3087558,84.94382022,10.46401721,911,-84.4479581,0,33.75949081,0,1.314553991,97.9342723,24.49438202,60700,2.29,27.30828428,0.130247578
2926,30000,0.2652,462.518018,35032,70,1,5,2,5,0,2,0,38.18181818,0,1,463.3087558,84.94382022,10.46401721,1056,-84.44553498,0,33.75909058,0,1.314553991,97.9342723,24.49438202,60700,2.29,27.30828428,0.130247578
2927,40000,0.2066,462.518018,35032,44,2,6,3,8,0,2,1,38.18181818,0,1,463.3087558,84.94382022,10.46401721,1107,-84.45246978,0,33.75337981,0,1.314553991,97.9342723,24.49438202,60700,2.29,27.30828428,0.132400431
2928,66600,0.4368,462.518018,35032,65,1,6,2,5,0,2,0,38.18181818,1,0,463.3087558,84.94382022,10.46401721,1620,-84.44629949,0,33.75745687,0,1.314553991,97.9342723,24.49438202,60700,2.29,27.30828428,0.132400431
2929,98500,0.168,462.518018,26053,9,2.5,7,4,11,1,3,0,60.21126761,1,0,463.3087558,88.15489749,10.1678882,1070,-84.45835162,0,33.75250327,0,0.78125,99.21875,26.87927107,81900,2.25,27.30828428,0.132400431
2930,55000,0.2066,462.518018,35032,66,2,5,2,8,0,2,0,38.18181818,0,1,463.3087558,84.94382022,10.46401721,1408,-84.44738938,0,33.76004377,0,1.314553991,97.9342723,24.49438202,60700,2.29,27.30828428,0.132400431
2931,22000,0.2066,462.518018,35032,69,1,5,2,5,0,2,0,38.18181818,0,1,463.3087558,84.94382022,10.46401721,962,-84.44476804,0,33.76158307,0,1.314553991,97.9342723,24.49438202,60700,2.29,27.30828428,0.132400431
2932,55000,0.2314,462.518018,35032,56,1,6,2,5,0,2,0,38.18181818,0,1,463.3087558,84.94382022,10.46401721,1354,-84.44934733,0,33.7536475,0,1.314553991,97.9342723,24.49438202,60700,2.29,27.30828428,0.132400431
2933,58000,0.2066,462.518018,35032,66,3,6,2,12,0,3,0,38.18181818,0,0,463.3087558,84.94382022,10.46401721,1925,-84.44675381,0,33.75853975,0,1.314553991,97.9342723,24.49438202,60700,2.29,27.30828428,0.132400431
2934,36000,0.3949,462.518018,26053,58,1,5,2,5,0,2,0,60.21126761,0,1,463.3087558,88.15489749,10.1678882,1394,-84.45497145,0,33.75168711,0,0.78125,99.21875,26.87927107,81900,2.25,27.30828428,0.132400431
2935,30000,0.2975,462.518018,26053,16,1,5,2,5,0,2,0,60.21126761,0,1,463.3087558,88.15489749,10.1678882,1026,-84.45857095,0,33.76015864,0,0.78125,99.21875,26.87927107,81900,2.25,27.30828428,0.132400431
2936,30000,0.2121,462.518018,26053,65,1,6,2,5,0,2,0,60.21126761,0,1,463.3087558,88.15489749,10.1678882,1096,-84.45748076,0,33.75635997,0,0.78125,99.21875,26.87927107,81900,2.25,27.30828428,0.132400431
2937,65000,0.2066,462.518018,35032,66,2,5,3,8,0,2,1,38.18181818,1,0,463.3087558,84.94382022,10.46401721,2277,-84.44778245,0,33.76004196,0,1.314553991,97.9342723,24.49438202,60700,2.29,27.30828428,0.132400431
2938,35100,0.5471,462.518018,35032,65,1,8,3,5,0,2,0,38.18181818,0,1,463.3087558,84.94382022,10.46401721,1758,-84.44607099,0,33.75742036,0,1.314553991,97.9342723,24.49438202,60700,2.29,27.30828428,0.132400431
2939,63800,0.241,462.518018,35032,62,1.5,5,2,7,1,2,0,38.18181818,1,0,463.3087558,84.94382022,10.46401721,1688,-84.44345482,0,33.76245486,0,1.314553991,97.9342723,24.49438202,60700,2.29,27.30828428,0.132400431
2940,43000,0.2066,462.518018,35032,66,2,5,3,8,0,2,0,38.18181818,0,1,463.3087558,84.94382022,10.46401721,2277,-84.44778245,0,33.76004196,0,1.314553991,97.9342723,24.49438202,60700,2.29,27.30828428,0.132400431
2941,42275,0.2526,462.518018,35032,60,2,7,2,8,0,2,1,38.18181818,0,1,463.3087558,84.94382022,10.46401721,1475,-84.45049413,0,33.75485362,0,1.314553991,97.9342723,24.49438202,60700,2.29,27.30828428,0.132400431
2942,42500,0.2025,462.518018,26053,65,2,5,2,8,0,2,1,60.21126761,0,1,463.3087558,88.15489749,10.1678882,1250,-84.45693469,0,33.75635604,0,0.78125,99.21875,26.87927107,81900,2.25,27.30828428,0.132400431
2943,25000,0.1985,462.518018,26053,64,2,6,3,8,0,2,0,60.21126761,0,1,463.3087558,88.15489749,10.1678882,1258,-84.45436069,0,33.75394507,0,0.78125,99.21875,26.87927107,81900,2.25,27.30828428,0.132400431
2944,38750,0.2231,462.518018,26053,62,1,6,2,5,0,2,0,60.21126761,0,1,463.3087558,88.15489749,10.1678882,1396,-84.45316127,0,33.75136195,0,0.78125,99.21875,26.87927107,81900,2.25,27.30828428,0.130247578
2945,49000,0.2066,462.518018,35032,67,2,5,2,8,0,2,0,38.18181818,0,1,463.3087558,84.94382022,10.46401721,1304,-84.44815001,0,33.75949075,0,1.314553991,97.9342723,24.49438202,60700,2.29,27.30828428,0.130247578
2946,105000,0.3588,462.518018,21466,7,2.5,7,3,12,1,4,0,79.59770115,1,0,463.3087558,95.18828452,9.974225567,1846,-84.44175444,0,33.75777111,0,16.08548931,78.74015748,39.958159,69500,1.4400001,25.22814277,0.155523256
2949,54000,0.1556,462.518018,21466,83,1,6,5,8,0,5,0,79.59770115,0,1,463.3087558,95.18828452,9.974225567,1794,-84.43866469,0,33.75715714,0,16.08548931,78.74015748,39.958159,69500,1.4400001,25.22814277,0.155523256
2951,29000,0.4679,462.518018,21466,62,1,5,2,5,0,2,1,79.59770115,0,1,463.3087558,95.18828452,9.974225567,1250,-84.43912397,0,33.76112894,0,16.08548931,78.74015748,39.958159,69500,1.4400001,25.22814277,0.155523256
2959,56500,0.2029,462.518018,21466,63,1,6,3,5,0,2,0,79.59770115,0,1,463.3087558,95.18828452,9.974225567,1657,-84.43977119,0,33.76150968,0,16.08548931,78.74015748,39.958159,69500,1.4400001,25.22814277,0.196947674
2962,74000,0.2066,462.518018,21466,60,1,5,2,5,0,2,1,79.59770115,1,0,463.3087558,95.18828452,9.974225567,1524,-84.44236162,0,33.75671527,0,16.08548931,78.74015748,39.958159,69500,1.4400001,25.22814277,0.196947674
2969,90000,0.2893,462.518018,21466,11,3,7,3,15,0,6,0,79.59770115,1,0,463.3087558,95.18828452,9.974225567,2176,-84.4437376,0,33.75512602,0,16.08548931,78.74015748,39.958159,69500,1.4400001,25.22814277,0.196947674
2970,35000,0.3444,462.518018,21466,68,2,7,3,8,0,2,1,79.59770115,0,1,463.3087558,95.18828452,9.974225567,1491,-84.43803397,0,33.76280722,0,16.08548931,78.74015748,39.958159,69500,1.4400001,25.22814277,0.196947674
2971,36000,0.2191,462.518018,21466,58,2,6,3,8,0,2,0,79.59770115,0,1,463.3087558,95.18828452,9.974225567,1220,-84.4429254,0,33.75773063,0,16.08548931,78.74015748,39.958159,69500,1.4400001,25.22814277,0.196947674
2972,25000,0.1763,462.518018,21466,64,1,5,2,5,0,2,0,79.59770115,0,1,463.3087558,95.18828452,9.974225567,1014,-84.4387009,0,33.75652989,0,16.08548931,78.74015748,39.958159,69500,1.4400001,25.22814277,0.196947674
2973,65000,0.5317,462.518018,21466,56,2.5,6,4,10,1,2,0,79.59770115,0,1,463.3087558,95.18828452,9.974225567,2230,-84.43908128,0,33.76170101,0,16.08548931,78.74015748,39.958159,69500,1.4400001,25.22814277,0.196947674
2974,47000,0.2885,462.518018,21466,58,2,6,2,8,0,2,0,79.59770115,0,1,463.3087558,95.18828452,9.974225567,2759,-84.43901748,0,33.76261803,0,16.08548931,78.74015748,39.958159,69500,1.4400001,25.22814277,0.196947674
2975,34000,0.2727,462.518018,21466,78,2,8,3,8,0,2,0,79.59770115,0,1,463.3087558,95.18828452,9.974225567,784,-84.44350391,0,33.75888002,0,16.08548931,78.74015748,39.958159,69500,1.4400001,25.22814277,0.196947674
2979,40000,0.1543,462.518018,21466,55,2,8,4,10,0,4,0,79.59770115,0,1,463.3087558,95.18828452,9.974225567,886,-84.43897596,0,33.75619508,0,16.08548931,78.74015748,39.958159,69500,1.4400001,25.22814277,0.196947674
2983,47500,0.2583,462.518018,25625,80,1,5,2,5,0,2,0,47.72727273,0,1,463.3087558,74.21875,10.15132372,1348,-84.44650322,0,33.77347187,0,4.640718563,95.35928144,18.1640625,60900,1.9,29.49551441,0.207507082
2985,28000,0.233,462.518018,25625,67,1,4,1,5,0,2,0,47.72727273,0,1,463.3087558,74.21875,10.15132372,816,-84.45578046,0,33.77085313,0,4.640718563,95.35928144,18.1640625,60900,1.9,29.49551441,0.207507082
2987,32000,0.3013,462.518018,25625,71,1,7,4,5,0,2,0,47.72727273,0,1,463.3087558,74.21875,10.15132372,1294,-84.43783637,0,33.76833005,0,4.640718563,95.35928144,18.1640625,60900,1.9,29.49551441,0.20325779
2988,35000,0.5702,462.518018,25625,81,1,7,3,5,0,2,0,47.72727273,0,1,463.3087558,74.21875,10.15132372,1800,-84.43916058,0,33.76962832,0,4.640718563,95.35928144,18.1640625,60900,1.9,29.49551441,0.20325779
2991,42000,0.2118,462.518018,28670,68,1,6,3,5,0,2,0,59.91902834,0,1,463.3087558,80.93093093,10.26360656,1300,-84.44588974,0,33.77707259,0,1.711711712,95.58558559,15.16516517,64300,2.25,29.49551441,0.20325779
2992,25200,0.4293,462.518018,25625,76,2,8,5,9,0,3,0,47.72727273,0,1,463.3087558,74.21875,10.15132372,1127,-84.4391596,0,33.76995706,0,4.640718563,95.35928144,18.1640625,60900,1.9,29.49551441,0.20325779
2994,75000,0.11,462.518018,28670,8,2.5,7,3,12,1,4,1,59.91902834,1,0,463.3087558,80.93093093,10.26360656,1528,-84.45591892,0,33.78252658,0,1.711711712,95.58558559,15.16516517,64300,2.25,29.49551441,0.20325779
2995,79900,0.1756,462.518018,25625,9,2.5,7,3,12,1,4,0,47.72727273,1,0,463.3087558,74.21875,10.15132372,1734,-84.44711871,0,33.7713929,0,4.640718563,95.35928144,18.1640625,60900,1.9,29.49551441,0.20325779
2997,25000,0.3089,462.518018,25625,86,1,8,3,6,0,3,0,47.72727273,0,1,463.3087558,74.21875,10.15132372,1675,-84.44241557,0,33.77199231,0,4.640718563,95.35928144,18.1640625,60900,1.9,29.49551441,0.20325779
2998,39000,0.1722,462.518018,25625,78,2,5,3,9,0,3,1,47.72727273,0,1,463.3087558,74.21875,10.15132372,1314,-84.44894571,0,33.76955474,0,4.640718563,95.35928144,18.1640625,60900,1.9,29.49551441,0.20325779
2999,55000,0.1802,462.518018,28670,11,2.5,7,3,13,1,5,0,59.91902834,0,1,463.3087558,80.93093093,10.26360656,1516,-84.44542961,0,33.77464088,0,1.711711712,95.58558559,15.16516517,64300,2.25,29.49551441,0.20325779
3000,41300,0.3021,462.518018,25625,75,1,5,3,5,0,2,0,47.72727273,0,1,463.3087558,74.21875,10.15132372,996,-84.44547791,0,33.76858184,0,4.640718563,95.35928144,18.1640625,60900,1.9,29.49551441,0.207507082
3001,33000,0.2296,462.518018,28670,58,1,6,3,5,0,2,0,59.91902834,0,1,463.3087558,80.93093093,10.26360656,1008,-84.4480866,0,33.78051798,0,1.711711712,95.58558559,15.16516517,64300,2.25,29.49551441,0.207507082
3002,40128,0.2502,462.518018,25625,12,2.5,6,3,13,1,5,0,47.72727273,0,1,463.3087558,74.21875,10.15132372,1250,-84.44542414,0,33.77381602,0,4.640718563,95.35928144,18.1640625,60900,1.9,29.49551441,0.207507082
3003,20000,0.1652,462.518018,28670,59,1,5,2,5,0,2,1,59.91902834,0,1,463.3087558,80.93093093,10.26360656,1200,-84.44430654,0,33.77728397,0,1.711711712,95.58558559,15.16516517,64300,2.25,29.49551441,0.207507082
3004,42000,0.2118,462.518018,28670,67,1,6,3,5,0,2,0,59.91902834,0,1,463.3087558,80.93093093,10.26360656,1300,-84.44588974,0,33.77707259,0,1.711711712,95.58558559,15.16516517,64300,2.25,29.49551441,0.207507082
3005,60000,0.2615,462.518018,25625,12,2.5,6,3,13,1,5,1,47.72727273,0,0,463.3087558,74.21875,10.15132372,1260,-84.44541152,0,33.77403161,0,4.640718563,95.35928144,18.1640625,60900,1.9,29.49551441,0.207507082
3006,24000,0.194,462.518018,25625,77,2,6,3,8,0,2,1,47.72727273,0,1,463.3087558,74.21875,10.15132372,1296,-84.44663744,0,33.77134719,0,4.640718563,95.35928144,18.1640625,60900,1.9,29.49551441,0.207507082
3009,40000,0.1722,462.518018,28670,59,1,6,2,5,0,2,1,59.91902834,0,1,463.3087558,80.93093093,10.26360656,1228,-84.4436241,0,33.7779771,0,1.711711712,95.58558559,15.16516517,64300,2.25,29.49551441,0.207507082
3010,25000,0.8237,462.518018,25625,70,2,7,3,8,0,2,0,47.72727273,0,1,463.3087558,74.21875,10.15132372,1302,-84.44750717,0,33.77221689,0,4.640718563,95.35928144,18.1640625,60900,1.9,29.49551441,0.207507082
3011,59900,0.2617,462.518018,28670,67,1,5,2,5,0,2,0,59.91902834,0,1,463.3087558,80.93093093,10.26360656,840,-84.44359037,0,33.77538278,0,1.711711712,95.58558559,15.16516517,64300,2.25,29.49551441,0.207507082
3012,81000,0.5914,462.518018,28670,9,3.5,8,5,17,1,6,0,59.91902834,1,0,463.3087558,80.93093093,10.26360656,2901,-84.44752009,0,33.7788062,0,1.711711712,95.58558559,15.16516517,64300,2.25,29.49551441,0.207507082
3013,74900,0.1573,462.518018,28670,75,2,4,2,8,0,2,0,59.91902834,1,0,463.3087558,80.93093093,10.26360656,840,-84.44269502,0,33.77526985,0,1.711711712,95.58558559,15.16516517,64300,2.25,29.49551441,0.207507082
3014,44500,0.1745,462.518018,28670,75,1,7,3,5,0,2,1,59.91902834,0,1,463.3087558,80.93093093,10.26360656,1492,-84.44404797,0,33.77538358,0,1.711711712,95.58558559,15.16516517,64300,2.25,29.49551441,0.207507082
3015,27000,0.1742,462.518018,28670,66,1,5,2,5,0,2,0,59.91902834,0,1,463.3087558,80.93093093,10.26360656,1458,-84.44105057,0,33.77474639,0,1.711711712,95.58558559,15.16516517,64300,2.25,29.49551441,0.207507082
3016,28000,0.1653,462.518018,25625,65,1,7,3,5,0,2,0,47.72727273,0,1,463.3087558,74.21875,10.15132372,1120,-84.44474133,0,33.77209089,0,4.640718563,95.35928144,18.1640625,60900,1.9,29.49551441,0.207507082
3017,56000,0.2383,462.518018,28670,67,1,7,3,5,0,2,0,59.91902834,0,1,463.3087558,80.93093093,10.26360656,1332,-84.45052804,0,33.77356003,0,1.711711712,95.58558559,15.16516517,64300,2.25,29.49551441,0.207507082
3019,27500,0.2491,462.518018,25625,70,1,8,3,5,0,2,1,47.72727273,0,1,463.3087558,74.21875,10.15132372,1582,-84.43825748,0,33.76832963,0,4.640718563,95.35928144,18.1640625,60900,1.9,29.49551441,0.207507082
3020,56900,0.1653,462.518018,25625,65,1,7,3,5,0,2,1,47.72727273,0,1,463.3087558,74.21875,10.15132372,1120,-84.44474133,0,33.77209089,0,4.640718563,95.35928144,18.1640625,60900,1.9,29.49551441,0.207507082
3022,70000,0.1567,462.518018,25625,10,2.5,6,3,11,1,3,0,47.72727273,1,0,463.3087558,74.21875,10.15132372,1854,-84.4385059,0,33.77092865,0,4.640718563,95.35928144,18.1640625,60900,1.9,29.49551441,0.20325779
3023,50000,0.1722,462.518018,25625,78,2,5,2,9,0,3,1,47.72727273,0,1,463.3087558,74.21875,10.15132372,1487,-84.44894418,0,33.77084311,0,4.640718563,95.35928144,18.1640625,60900,1.9,29.49551441,0.20325779
3025,53000,0.1722,462.518018,25625,78,1,7,3,5,0,2,1,47.72727273,0,1,463.3087558,74.21875,10.15132372,1531,-84.44894651,0,33.77008371,0,4.640718563,95.35928144,18.1640625,60900,1.9,29.49551441,0.20325779
3026,95000,0.2459,462.518018,28670,10,1.5,10,3,14,1,9,1,59.91902834,1,0,463.3087558,80.93093093,10.26360656,1722,-84.45263693,0,33.78070027,0,1.711711712,95.58558559,15.16516517,64300,2.25,29.49551441,0.20325779
3027,60000,0.4397,462.518018,25625,76,2,6,4,8,0,2,0,47.72727273,0,0,463.3087558,74.21875,10.15132372,1400,-84.44419728,0,33.77361661,0,4.640718563,95.35928144,18.1640625,60900,1.9,29.49551441,0.20325779
3028,22500,0.3062,462.518018,25625,70,1,6,3,5,0,2,0,47.72727273,0,1,463.3087558,74.21875,10.15132372,960,-84.4424094,0,33.77215422,0,4.640718563,95.35928144,18.1640625,60900,1.9,29.49551441,0.20325779
3029,47500,0.1722,462.518018,25625,61,1,6,3,5,0,2,0,47.72727273,0,1,463.3087558,74.21875,10.15132372,1300,-84.44551967,0,33.77214242,0,4.640718563,95.35928144,18.1640625,60900,1.9,29.49551441,0.20325779
3031,220000,0.1829,462.518018,25625,10,3.5,10,5,15,1,4,0,47.72727273,1,0,463.3087558,74.21875,10.15132372,3350,-84.44376651,0,33.7697025,0,4.640718563,95.35928144,18.1640625,60900,1.9,29.49551441,0.20325779
3032,44000,0.3765,462.518018,28670,76,1,7,2,5,0,2,1,59.91902834,0,1,463.3087558,80.93093093,10.26360656,1225,-84.44268446,0,33.7746632,0,1.711711712,95.58558559,15.16516517,64300,2.25,29.49551441,0.20325779
3033,41000,0.397,462.518018,34375,9,2,6,3,10,0,4,0,64.79400749,0,1,463.3087558,80.859375,10.44508483,1192,-84.46892918,0,33.77940463,0,7.802547771,92.19745223,28.515625,57600,1.95,31.29272008,0.241083223
3034,54200,0.1722,462.518018,25417,10,2,7,3,9,0,3,1,38.27160494,0,1,463.3087558,87.04845815,10.14317352,1458,-84.46241873,0,33.77427872,0,0.076804916,96.62058372,12.95154185,60500,2.6700001,31.29272008,0.241083223
3035,26000,0.1722,462.518018,25417,50,1,6,3,5,0,2,1,38.27160494,0,1,463.3087558,87.04845815,10.14317352,950,-84.46462646,0,33.77443583,0,0.076804916,96.62058372,12.95154185,60500,2.6700001,31.29272008,0.241083223
3036,23000,0.3994,462.518018,25417,95,2,8,4,8,0,2,1,38.27160494,0,1,463.3087558,87.04845815,10.14317352,1210,-84.46529138,0,33.77020619,0,0.076804916,96.62058372,12.95154185,60500,2.6700001,31.29272008,0.241083223
3037,32500,0.1722,462.518018,25417,47,1,6,2,5,0,2,0,38.27160494,0,1,463.3087558,87.04845815,10.14317352,1080,-84.47260828,0,33.77212458,0,0.076804916,96.62058372,12.95154185,60500,2.6700001,31.29272008,0.241083223
3039,49900,0.2169,462.518018,25417,95,2,6,3,10,0,4,0,38.27160494,0,1,463.3087558,87.04845815,10.14317352,1496,-84.46412809,0,33.774458,0,0.076804916,96.62058372,12.95154185,60500,2.6700001,31.29272008,0.241083223
3040,37900,0.4821,462.518018,34375,65,1,4,2,5,0,2,0,64.79400749,0,1,463.3087558,80.859375,10.44508483,1050,-84.4678047,0,33.7850988,0,7.802547771,92.19745223,28.515625,57600,1.95,31.29272008,0.241083223
3041,40000,0.2066,462.518018,25417,75,1,5,2,5,0,2,0,38.27160494,0,1,463.3087558,87.04845815,10.14317352,1200,-84.46464353,0,33.77332163,0,0.076804916,96.62058372,12.95154185,60500,2.6700001,31.29272008,0.241083223
3043,41000,0.1785,462.518018,25417,11,2,7,3,8,0,2,0,38.27160494,0,1,463.3087558,87.04845815,10.14317352,1274,-84.4674005,0,33.77496486,0,0.076804916,96.62058372,12.95154185,60500,2.6700001,31.29272008,0.241083223
3044,65000,0.1791,462.518018,25417,47,1.5,6,3,7,1,2,0,38.27160494,1,0,463.3087558,87.04845815,10.14317352,960,-84.46719348,0,33.77444721,0,0.076804916,96.62058372,12.95154185,60500,2.6700001,31.29272008,0.241083223
3045,20000,0.2037,462.518018,25417,95,2,5,2,8,0,2,1,38.27160494,0,1,463.3087558,87.04845815,10.14317352,1032,-84.46412686,0,33.77463418,0,0.076804916,96.62058372,12.95154185,60500,2.6700001,31.29272008,0.241083223
3051,49000,0.347,462.518018,34375,6,2,5,3,12,0,6,0,64.79400749,0,1,463.3087558,80.859375,10.44508483,1320,-84.46901027,0,33.77952297,0,7.802547771,92.19745223,28.515625,57600,1.95,31.29272008,0.241083223
3054,62500,0.1607,462.518018,34375,66,1,4,2,5,0,2,1,64.79400749,1,0,463.3087558,80.859375,10.44508483,992,-84.47611869,0,33.78444623,0,7.802547771,92.19745223,28.515625,57600,1.95,31.29272008,0.260898283
3056,34000,0.1607,462.518018,34375,43,2,7,3,8,0,2,0,64.79400749,0,1,463.3087558,80.859375,10.44508483,1012,-84.4712463,0,33.78469833,0,7.802547771,92.19745223,28.515625,57600,1.95,31.29272008,0.260898283
3057,22000,0.2429,462.518018,34375,76,1,5,2,5,0,2,0,64.79400749,0,1,463.3087558,80.859375,10.44508483,1008,-84.47481876,0,33.78309451,0,7.802547771,92.19745223,28.515625,57600,1.95,31.29272008,0.260898283
3060,40000,0.2429,462.518018,34375,76,1,5,2,5,0,2,0,64.79400749,0,1,463.3087558,80.859375,10.44508483,1008,-84.47481876,0,33.78309451,0,7.802547771,92.19745223,28.515625,57600,1.95,31.29272008,0.260898283
3062,56000,0.2,462.518018,34375,10,2,9,3,13,0,7,0,64.79400749,0,0,463.3087558,80.859375,10.44508483,1344,-84.47301291,0,33.78150802,0,7.802547771,92.19745223,28.515625,57600,1.95,31.29272008,0.260898283
3066,112000,0.1722,462.518018,25417,10,4,8,6,16,0,4,0,38.27160494,1,0,463.3087558,87.04845815,10.14317352,1195,-84.46884406,0,33.77145535,0,0.076804916,96.62058372,12.95154185,60500,2.6700001,31.29272008,0.241083223
3067,20000,0.3844,462.518018,25417,75,1,5,2,5,0,2,0,38.27160494,0,1,463.3087558,87.04845815,10.14317352,1064,-84.46587357,0,33.76972438,0,0.076804916,96.62058372,12.95154185,60500,2.6700001,31.29272008,0.241083223
3069,285000,0.44,462.518018,36477,12,2.5,9,4,11,1,3,1,57.93450882,1,0,463.3087558,96.91252144,10.5044372,2380,-84.48393955,0,33.79699177,0,11.73184358,87.84916201,38.4219554,98500,1.8,20.0898106,0.184931507
3070,240000,0.47,462.518018,36477,11,2.5,9,4,11,1,3,0,57.93450882,1,0,463.3087558,96.91252144,10.5044372,2321,-84.4844711,0,33.79687909,0,11.73184358,87.84916201,38.4219554,98500,1.8,20.0898106,0.184931507
3072,247500,0.28,462.518018,36477,11,2.5,9,4,11,1,3,0,57.93450882,1,0,463.3087558,96.91252144,10.5044372,2767,-84.48270841,0,33.79704165,0,11.73184358,87.84916201,38.4219554,98500,1.8,20.0898106,0.184931507
3074,285500,0.27,462.518018,36477,11,2.5,9,4,11,1,3,0,57.93450882,1,0,463.3087558,96.91252144,10.5044372,2405,-84.48320798,0,33.79689817,0,11.73184358,87.84916201,38.4219554,98500,1.8,20.0898106,0.184931507
3076,75000,0.225,462.518018,36477,56,1,6,3,5,0,2,1,57.93450882,0,1,463.3087558,96.91252144,10.5044372,875,-84.48415714,0,33.79536758,0,11.73184358,87.84916201,38.4219554,98500,1.8,20.0898106,0.184931507
3078,68600,0.1777,462.518018,36477,66,1,7,3,5,0,2,0,57.93450882,0,1,463.3087558,96.91252144,10.5044372,1258,-84.48237474,0,33.79618292,0,11.73184358,87.84916201,38.4219554,98500,1.8,20.0898106,0.184931507
3080,233000,0.24,462.518018,36477,11,2.5,9,4,11,1,3,0,57.93450882,1,0,463.3087558,96.91252144,10.5044372,2561,-84.48147848,0,33.79808214,0,11.73184358,87.84916201,38.4219554,98500,1.8,20.0898106,0.184931507
3081,230000,0.37,462.518018,36477,11,2.5,9,4,11,1,3,0,57.93450882,1,0,463.3087558,96.91252144,10.5044372,2870,-84.48467171,0,33.79601198,0,11.73184358,87.84916201,38.4219554,98500,1.8,20.0898106,0.184931507
3085,212000,0.23,462.518018,36477,11,2.5,9,4,11,1,3,0,57.93450882,1,0,463.3087558,96.91252144,10.5044372,2475,-84.48257477,0,33.7972617,0,11.73184358,87.84916201,38.4219554,98500,1.8,20.0898106,0.149543379
3086,230500,0.23,462.518018,36477,10,2.5,9,4,13,1,5,0,57.93450882,1,0,463.3087558,96.91252144,10.5044372,2767,-84.48267378,0,33.79655889,0,11.73184358,87.84916201,38.4219554,98500,1.8,20.0898106,0.149543379
3087,90000,0.1742,462.518018,21115,47,1.5,5,3,7,1,2,0,67.6092545,0,0,463.3087558,73.92592593,9.957738967,1080,-84.48453573,0,33.80009258,0,1.878453039,97.23756906,19.11111111,91000,2.3299999,19.94180738,0.126175982
3088,145000,0.4781,462.518018,21115,31,1,5,3,5,0,2,1,67.6092545,1,0,463.3087558,73.92592593,9.957738967,800,-84.48499137,0,33.80166737,0,1.878453039,97.23756906,19.11111111,91000,2.3299999,19.94180738,0.126175982
3089,265000,0.13,462.518018,27981,6,2.5,7,3,13,1,5,0,76.72688629,1,0,463.3087558,96.38554217,10.23928099,2051,-84.44589288,0,33.78949213,0,13.3162612,86.49167734,48.27309237,206000,1.65,19.94180738,0.158273381
3090,306400,0.116,462.518018,27981,3,2.5,6,3,14,1,6,0,76.72688629,1,0,463.3087558,96.38554217,10.23928099,2530,-84.44770662,0,33.78996559,0,13.3162612,86.49167734,48.27309237,206000,1.65,19.94180738,0.158273381
3091,25000,0.2496,462.518018,18854,55,1,5,3,5,0,2,0,74.03846154,0,1,463.3087558,70.11173184,9.844480372,864,-84.45909063,0,33.7969387,0,2.802101576,97.19789842,6.424581006,87700,2.75,19.94180738,0.158273381
3092,267000,0.14,462.518018,27981,7,2.5,8,3,17,1,9,0,76.72688629,1,0,463.3087558,96.38554217,10.23928099,2576,-84.44863903,0,33.79080952,0,13.3162612,86.49167734,48.27309237,206000,1.65,19.94180738,0.158273381
3093,309000,0.144,462.518018,27981,11,2.5,7,3,13,1,5,0,76.72688629,1,0,463.3087558,96.38554217,10.23928099,2388,-84.44855053,0,33.79399856,0,13.3162612,86.49167734,48.27309237,206000,1.65,19.94180738,0.158273381
3094,113900,0.333,462.518018,21115,95,1.5,6,3,7,1,2,0,67.6092545,1,0,463.3087558,73.92592593,9.957738967,1576,-84.48361484,0,33.80244777,0,1.878453039,97.23756906,19.11111111,91000,2.3299999,19.94180738,0.158273381
